provider,api_type,url,access,collection_id,collection_title,collection_assets,notes,product_count,theme_labels,theme_scores
stac.terrascope.be,stac,https://stac.terrascope.be,public,terrascope-probav-s10-toc-1km-cog-v2,PROBA-V S10 TOC 1 km COG - Collection 2,['thumbnail'],"PROBA-V S10 TOC 1 km COG: 1 km resolution best-quality ten-daily synthesis, COG format. Data corrected for atmospheric effects with the SMAC algorithm - Collection 2.",,"['vito', 'terrascope', 'esa', 'orthoimagery', 'proba-v', 'vgt', 'level-3', 'radiometry', 'environment', 'toc', 's10', 'vegetation']",{}
stac.terrascope.be,stac,https://stac.terrascope.be,public,terrascope-probav-s10-toc-1km-hdf-v2,PROBA-V S10 TOC 1 km HDF - Collection 2,['thumbnail'],"PROBA-V S10 TOC 1 km HDF: 1 km resolution best-quality ten-daily synthesis, HDF format. Data corrected for atmospheric effects with the SMAC algorithm - Collection 2.",,"['vito', 'terrascope', 'esa', 'orthoimagery', 'proba-v', 'level-3', 'radiometry', 'environment', 'toc', 's10', 'vegetation', 'vgt']",{}
stac.terrascope.be,stac,https://stac.terrascope.be,public,terrascope-probav-s10-toc-333m-cog-v2,PROBA-V S10 TOC 333 m COG - Collection 2,['thumbnail'],"PROBA-V S10 TOC 333 m COG: 333 m resolution best-quality ten-daily synthesis, COG format. Data corrected for atmospheric effects with the SMAC algorithm - Collection 2.",,"['vito', 'terrascope', 'esa', 'orthoimagery', 'proba-v', 'vgt', 'level-3', 'radiometry', 'environment', 'toc', 's10', 'vegetation']",{}
stac.terrascope.be,stac,https://stac.terrascope.be,public,terrascope-probav-s10-toc-333m-hdf-v2,PROBA-V S10 TOC 333 m HDF - Collection 2,['thumbnail'],"PROBA-V S10 TOC 333 m HDF: 333 m resolution best-quality ten-daily synthesis, HDF format. Data corrected for atmospheric effects with the SMAC algorithm - Collection 2.",,"['vito', 'terrascope', 'esa', 'orthoimagery', 'proba-v', 'level-3', 'radiometry', 'environment', 'toc', 's10', 'vegetation', 'vgt']",{}
stac.terrascope.be,stac,https://stac.terrascope.be,public,terrascope-probav-s10-toc-ndvi-1km-cog-v2,PROBA-V S10 TOC NDVI 1 km COG - Collection 2,['thumbnail'],"PROBA-V S10 TOC NDVI 1 km COG: 1 km resolution best-quality ten-daily synthesis, COG format. NDVI band only - Collection 2.",,"['vito', 'terrascope', 'esa', 'orthoimagery', 'proba-v', 'vgt', 'level-3', 'radiometry', 'environment', 'toc', 'ndvi', 's10', 'vegetation']",{}
stac.terrascope.be,stac,https://stac.terrascope.be,public,terrascope-probav-s10-toc-ndvi-1km-hdf-v2,PROBA-V S10 TOC NDVI 1 km HDF - Collection 2,['thumbnail'],"PROBA-V S10 TOC NDVI 1 km HDF: NDVI band only, 10-daily, HDF format - Collection 2.",,"['vito', 'terrascope', 'esa', 'orthoimagery', 'proba-v', 'level-3', 'radiometry', 'environment', 'toc', 'ndvi', 's10', 'vegetation', 'vgt']",{}
stac.terrascope.be,stac,https://stac.terrascope.be,public,terrascope-probav-s10-toc-ndvi-333m-cog-v2,PROBA-V S10 TOC NDVI 333 m COG - Collection 2,['thumbnail'],"PROBA-V S10 TOC NDVI 333 m COG: 333 m resolution best-quality ten-daily synthesis, COG format. NDVI band only - Collection 2.",,"['vito', 'terrascope', 'esa', 'orthoimagery', 'proba-v', 'vgt', 'level-3', 'radiometry', 'environment', 'toc', 'ndvi', 's10', 'vegetation']",{}
stac.terrascope.be,stac,https://stac.terrascope.be,public,terrascope-probav-s10-toc-ndvi-333m-hdf-v2,PROBA-V S10 TOC NDVI 333 m HDF - Collection 2,['thumbnail'],"PROBA-V S10 TOC NDVI 333 m HDF: NDVI band only, 10-daily, HDF format - Collection 2.",,"['vito', 'terrascope', 'esa', 'orthoimagery', 'proba-v', 'level-3', 'radiometry', 'environment', 'toc', 'ndvi', 's10', 'vegetation', 'vgt']",{}
stac.terrascope.be,stac,https://stac.terrascope.be,public,terrascope-probav-s5-toa-100m-cog-v2,PROBA-V S5 TOA 100 m COG - Collection 2,['thumbnail'],"PROBA-V S5 TOA 100 m COG: Top Of Atmosphere reflectances, COG format - Collection 2. Level 3 data products are variables mapped on uniform space-time grid scales and are the result of combining multiple scenes (e.g. S5) to cover the user region of interest. This collection contains five-daily Top Of Atmosphere reflectances at 100m resolution.",,"['vito', 'terrascope', 'esa', 'orthoimagery', 'proba-v', 'level-3', 'radiometry', 'environment', 'toa', 's5', 'vegetation', 'vgt']",{}
stac.terrascope.be,stac,https://stac.terrascope.be,public,terrascope-probav-s5-toa-100m-hdf-v2,PROBA-V S5 TOA 100 m HDF - Collection 2,['thumbnail'],"PROBA-V S5 TOA 100 m HDF: Top Of Atmosphere reflectances, HDF format - Collection 2. Level 3 data products are variables mapped on uniform space-time grid scales and are the result of combining multiple scenes (e.g. S5) to cover the user region of interest. This collection contains five-daily Top Of Atmosphere reflectances at 100m resolution.",,"['vito', 'terrascope', 'esa', 'orthoimagery', 'proba-v', 'level-3', 'radiometry', 'environment', 'toa', 's5', 'vegetation', 'vgt']",{}
stac.terrascope.be,stac,https://stac.terrascope.be,public,terrascope-probav-s5-toc-100m-cog-v2,PROBA-V S5 TOC 100 m COG - Collection 2,['thumbnail'],"PROBA-V S5 TOC 100 m COG: Data corrected for atmospheric effects with the SMAC algorithm, COG format - Collection 2. Level 3 data products are variables mapped on uniform space-time grid scales and are the result of combining multiple scenes (e.g. S5) to cover the user region of interest. This collection contains five-daily Top Of Canopy reflectances at 100m resolution.",,"['vito', 'terrascope', 'esa', 'orthoimagery', 'proba-v', 'level-3', 'radiometry', 'environment', 'toc', 's5', 'vegetation', 'vgt']",{}
stac.terrascope.be,stac,https://stac.terrascope.be,public,terrascope-probav-s5-toc-100m-hdf-v2,PROBA-V S5 TOC 100 m HDF - Collection 2,['thumbnail'],"PROBA-V S5 TOC 100 m HDF: Data corrected for atmospheric effects with the SMAC algorithm, HDF format - Collection 2. Level 3 data products are variables mapped on uniform space-time grid scales and are the result of combining multiple scenes (e.g. S5) to cover the user region of interest. This collection contains five-daily Top Of Canopy reflectances at 100m resolution.",,"['vito', 'terrascope', 'esa', 'orthoimagery', 'proba-v', 'level-3', 'radiometry', 'environment', 'toc', 's5', 'vegetation', 'vgt']",{}
stac.terrascope.be,stac,https://stac.terrascope.be,public,terrascope-probav-s5-toc-ndvi-100m-cog-v2,PROBA-V S5 TOC NDVI 100 m COG - Collection 2,['thumbnail'],"PROBA-V S5 TOC NDVI 100 m COG: NDVI band only, five-daily, COG format - Collection 2. This collection contains five-daily Top Of Canopy NDVI at 100m resolution.",,"['vito', 'terrascope', 'esa', 'orthoimagery', 'proba-v', 'vgt', 'level-3', 'radiometry', 'environment', 'toc', 'ndvi', 's5', 'vegetation', 'vgt']",{}
stac.terrascope.be,stac,https://stac.terrascope.be,public,terrascope-probav-s5-toc-ndvi-100m-hdf-v2,PROBA-V S5 TOC NDVI 100 m HDF - Collection 2,['thumbnail'],"PROBA-V S5 TOC NDVI 100 m HDF: NDVI band only, five-daily, HDF format - Collection 2. This collection contains five-daily Top Of Canopy NDVI at 100m resolution.",,"['vito', 'terrascope', 'esa', 'orthoimagery', 'proba-v', 'vgt', 'level-3', 'radiometry', 'environment', 'toc', 'ndvi', 's5', 'vegetation', 'vgt']",{}
stac.terrascope.be,stac,https://stac.terrascope.be,public,terrascope-s1-grd-sigma0-v1,Sentinel-1 Level-1 Ground Range Detected (GRD) SIGMA0 products,['thumbnail'],"The Sigma0 product describes how much of the radar signal that was sent out by Sentinel-1 is reflected back to the sensor, and depends on the characteristics of the surface. This product is derived from the L1-GRD product. Typical SAR data processing, which produces level 1 images such as L1-GRD product, does not include radiometric corrections and significant radiometric bias remains. Therefore, it is necessary to apply the radiometric correction to SAR images so that the pixel values of the SA",,"['vito', 'terrascope', 'copernicus', 'esa', 'sentinel', 'orthoimagery', 'sentinel-1', 'sentinel-1a', 'sentinel-1b', 'sentinel-1c', 'ground', 'c-sar', 'level-3', 'radar', 'radar backscatter']",{}
stac.terrascope.be,stac,https://stac.terrascope.be,public,terrascope-s1-slc-coherence-v1,Sentinel-1 Level-1 Single Look Complex (SLC) Coherence products.,['thumbnail'],"The Interferometric Coherence product is the amplitude of the complex correlation coefficient between two images. In simple way, coherence describes similarity between two images in a range between zero to one. Zero means pixels were totally different where one means pixels were same exactly.The product algorithm starts from two ESA Level-1 SLC products which are from the same area, the same relative orbit number and preferably from within a short time interval (6 days is the shortest possible w",,"['vito', 'terrascope', 'copernicus', 'esa', 'sentinel', 'orthoimagery', 'sentinel-1', 'sentinel-1a', 'sentinel-1b', 'sentinel-1c', 'ground', 'c-sar', 'level-3', 'radar', 'coherence']",{}
stac.terrascope.be,stac,https://stac.terrascope.be,public,terrascope-s2-ccc-v2,Sentinel-2 Canopy Chlorophyll Content (CCC) (tiles) - V2,['thumbnail'],The Sentinel-2 CCC corresponds to the Canopy Chlorophyll Content.,,"['vito', 'terrascope', 'copernicus', 'esa', 'orthoimagery', 'sentinel-2', 'msi', 'level-3', 'radiometry', 'water quality', 'water index', 'chlorophyll']",{}
stac.terrascope.be,stac,https://stac.terrascope.be,public,terrascope-s2-chl-v1,Sentinel-2 Chlorophyll-a (CHL) (tiles) - V1,['thumbnail'],"Chlorophyll-a concentration in inland, transitional and coastal water, generated combing the OC3 algorithm (O’Reilly et al., 1998) and the two-band algorithm from Gilerson et al. (2010). The OC3 algorithm is used by default, except in turbid productive inland and coastal waters where its performance is poor. In those cases the workflow switches to Gilerson et al. (2010). This switching occurs at pixel level, which might cause small artefacts. Chlorophyll-a concentrations can range from 0 mg m-3 ",,"['vito', 'terrascope', 'copernicus', 'esa', 'orthoimagery', 'sentinel-2', 'msi', 'level-3', 'radiometry', 'water quality', 'chlorophyll-a']",{}
stac.terrascope.be,stac,https://stac.terrascope.be,public,terrascope-s2-cwc-v2,Sentinel-2 Canopy Water Content (CWC) (tiles) - V2,['thumbnail'],The Sentinel-2 CWC corresponds to the Canopy Water Content.,,"['vito', 'terrascope', 'copernicus', 'esa', 'orthoimagery', 'sentinel-2', 'msi', 'level-3', 'radiometry', 'water quality', 'water index', 'chlorophyll']",{}
stac.terrascope.be,stac,https://stac.terrascope.be,public,terrascope-s2-fapar-v2,Sentinel-2 Fraction of Absorbed Photosynthetically Active Radiation (FAPAR) (tiles) - V2,['thumbnail'],"FAPAR corresponds to the fraction of photosynthetically active radiation absorbed by the canopy. The FAPAR value results directly from the radiative transfer model in the canopy which is computed instantaneously. It depends on canopy structure, vegetation element optical properties and illumination conditions. FAPAR is very useful as input to a number of primary productivity models which run at the daily time step. Consequently, the product definition should correspond to the daily integrated FA",,"['vito', 'terrascope', 'copernicus', 'esa', 'orthoimagery', 'sentinel-2', 'msi', 'level-3', 'radiometry', 'plant resource', 'fapar']",{}
stac.terrascope.be,stac,https://stac.terrascope.be,public,terrascope-s2-fcover-v2,Sentinel-2 Fraction of Vegetation Cover (FCOVER) (tiles) - V2,['thumbnail'],"Fraction of vegetation Cover (FCOVER) corresponds to the gap fraction for nadir direction. It is used to separate vegetation and soil in energy balance processes, including temperature and evapotranspiration. It is computed from the leaf area index and other canopy structural variables and does not depend on variables such as the geometry of illumination as compared to FAPAR. For this reason, it is a very good candidate for the replacement of classical vegetation indices for the monitoring of gr",,"['vito', 'terrascope', 'copernicus', 'esa', 'orthoimagery', 'sentinel-2', 'msi', 'level-3', 'radiometry', 'plant resource', 'fcover']",{}
stac.terrascope.be,stac,https://stac.terrascope.be,public,terrascope-s2-lai-v2,Sentinel-2 Leaf Area Index (LAI) (tiles) - V2,['thumbnail'],"LAI was defined by Committee of the Earth Observation System (CEOS) as half the developed area of the convex hull wrapping the green canopy elements per unit horizontal ground. This definition allows accounting for elements which are not flat such as needles or stems. LAI is strongly non linearly related to reflectance. Therefore, its estimation from remote sensing observations will be scale dependant over heterogeneous landscapes. When observing a canopy made of different layers of vegetation, ",,"['vito', 'terrascope', 'copernicus', 'esa', 'orthoimagery', 'sentinel-2', 'msi', 'level-3', 'radiometry', 'plant resource', 'lai']",{}
stac.terrascope.be,stac,https://stac.terrascope.be,public,terrascope-s2-ndvi-v2,Sentinel-2 Normalized Difference Vegetation Index (NDVI) (tiles) - V2,['thumbnail'],"The Sentinel-2 Normalized Difference Vegetation Index (NDVI) is a proxy to quantify the vegetation amount. It is defined as NDVI=(NIR-Red)/(NIR+Red) where NIR corresponds to the reflectance in the near infrared band , and Red to the reflectance in the red band. It is closely related to FAPAR and is little scale dependant.",,"['vito', 'terrascope', 'copernicus', 'esa', 'orthoimagery', 'sentinel-2', 'msi', 'level-3', 'radiometry', 'plant resource', 'ndvi']",{}
stac.terrascope.be,stac,https://stac.terrascope.be,public,terrascope-s2-rhow-v1,Sentinel-2 Water-Leaving Reflectance (RHOW) (tiles) - V1,['thumbnail'],"L2A atmospheric corrected Water-Leaving reflectance (RHOW) products V1, generated using the iCOR processing tool.",,"['vito', 'terrascope', 'copernicus', 'esa', 'orthoimagery', 'sentinel-2', 'msi', 'level-2a', 'radiometry', 'water quality', 'water leaving reflectance']",{}
stac.terrascope.be,stac,https://stac.terrascope.be,public,terrascope-s2-spm-v1,Sentinel-2 Suspended Particulate Matter (SPM) (tiles) - V1,['thumbnail'],"Suspended particulate matter concentration in inland, coastal and transitional waters generated using a switching version of the semi-empirical single-band Nechad et al.(2010) algorithm. The algorithm switches between bands in function of the derived SPM concentrations. Lower wavelengths are more sensitive to small changes in low SPM concentration, but rapidly saturates with high SPM concentrations. Longer wavelengths saturate less at high SPM concentration, but are less sensitive for the low SP",,"['vito', 'terrascope', 'copernicus', 'esa', 'orthoimagery', 'sentinel-2', 'msi', 'level-3', 'radiometry', 'water quality', 'total suspended matter', 'suspended particulate matter']",{}
